ppm,gender_p-value,gender_beta,gender_q-value,age_p-value,age_beta,age_q-value,r2,f-test_pval,f-test_q-value
7.850492524626231,0.1856173924347386,-9771.091681701575,1.0,0.36001703342495284,6751.405510824096,1.0,0.00904910553313687,0.2775561760456786,1.0
7.849942497124856,0.18457581546610036,-11430.319434140456,1.0,0.41784229315617527,6972.75163422782,1.0,0.00845359463109896,0.302092028491114,1.0
7.849392469623481,0.23007365336180566,-12985.333524679674,1.0,0.3993529718615041,9112.58946357226,1.0,0.007522200166721005,0.34485215908166167,1.0
7.8488424421221055,0.13045025985314532,-22247.965068929,1.0,0.34974251944307555,13738.892622136644,1.0,0.011037829872317162,0.2090907272466651,1.0
7.848292414620731,0.07539998719394299,-42897.04042766313,1.0,0.323540865728037,23771.364112347634,1.0,0.014416960966032066,0.1290458885881195,1.0
7.8477423871193555,0.10742882112580378,-63284.230057912864,1.0,0.3675825130528698,35363.15299928299,1.0,0.011883569945390415,0.1853296953598553,1.0
7.847192359617981,0.14286981715436262,-74455.41229890643,1.0,0.4515737845421186,38200.53658919447,1.0,0.009495456366023558,0.26047291001540795,1.0
7.846642332116605,0.17454142831355374,-81456.54603128559,1.0,0.4461645799774214,45653.31177714148,1.0,0.008482783463227062,0.3008407112534392,1.0
7.846092304615231,0.19834983986401702,-101046.77924407592,1.0,0.4022898249923115,65739.81310513435,1.0,0.008239086787755423,0.3114478386080042,1.0
7.845542277113855,0.17265215057548336,-124160.78274750405,1.0,0.4265233687404182,72315.8939206161,1.0,0.008717758410386689,0.29095308872945946,1.0
7.84499224961248,0.15262472319338338,-137215.7139809393,1.0,0.5393128591565741,58801.73009829896,1.0,0.008494000085210396,0.30036122774093366,1.0
7.844442222111105,0.2761685722823706,-110605.33637948032,1.0,0.6333879299690262,48403.54659845029,1.0,0.004965719796003132,0.49563739253739303,1.0
7.84389219460973,0.5769508084075333,-62811.56639191046,1.0,0.6033129612375314,58508.006069041,1.0,0.0020395263088023308,0.7498614180549883,1.0
7.843342167108355,0.6861193219535089,-42977.597005436,1.0,0.618536671725175,52956.72250377208,1.0,0.0014440533635770025,0.8156591832095904,1.0
7.84279213960698,0.689383246542379,-38841.425128017334,1.0,0.6878053590245272,39049.73318842565,1.0,0.0011279326782251964,0.8528869542783947,1.0
7.842242112105605,0.9163875781411454,-9536.861668309319,1.0,0.8771908676414637,14037.792943768927,1.0,0.0001227393706708657,0.982841597796377,1.0
7.841692084604229,0.754724750422054,26450.80824719972,1.0,0.9226276908674383,8222.430228161873,1.0,0.0003825317472898604,0.9474820419403648,1.0
7.841142057102855,0.7688948270353588,21850.862750585125,1.0,0.8563925566198576,13457.59863704064,1.0,0.00042703550557821046,0.9415527863052193,1.0
7.840592029601479,0.9232239563648512,-6204.443504372212,1.0,0.8298626063131173,13834.104276082227,1.0,0.00019542093912094938,0.9728191863876511,1.0
7.840042002100105,0.8404637779402637,-11825.753773810085,1.0,0.9787062833950775,-1567.9494564882737,1.0,0.00014689983419491348,0.9794986712778029,1.0
7.8394919745987295,0.8469702299114101,-10004.638241479437,1.0,0.9019483061908639,-6386.758676506083,1.0,0.00018805056859283464,0.9738308813009389,1.0
7.838941947097355,0.8052710570917327,-10364.890618567626,1.0,0.9041547500097419,5062.371738561433,1.0,0.0002651140681902975,0.9633041899809069,1.0
7.8383919195959795,0.5763768086207,-20710.150684561504,1.0,0.7718573905865722,10745.97528216926,1.0,0.0013938498665009291,0.8214617307297605,1.0
7.8378418920946045,0.261664556558331,-33129.01139346087,1.0,0.7447374321845891,9599.671707208476,1.0,0.004811567987843102,0.506582290596473,1.0
7.837291864593229,0.08377845583880042,-42774.765458802525,1.0,0.5992329172025508,12968.154614607036,1.0,0.011458233155680286,0.19692384150173126,1.0
7.8367418370918545,0.05105705942301068,-45891.78435494627,1.0,0.5461650074130282,14152.661529667439,1.0,0.014602710326663049,0.12566150067561663,1.0
7.836191809590479,0.03932550055473709,-47599.35217429475,1.0,0.35435906286615004,21328.15956463319,1.0,0.01778477271807044,0.07964150214151156,1.0
7.835641782089104,0.06948706327358999,-50123.70647276314,1.0,0.2515261808533044,31606.43785280273,1.0,0.016035521423191423,0.10235246286307784,1.0
7.835091754587729,0.047210292813788524,-68453.59553976473,1.0,0.1941198169977408,44702.64885432033,1.0,0.01950945942587956,0.062161365024698385,1.0
7.834541727086354,0.05779452057044157,-87932.3190723097,1.0,0.2365827498573851,54748.049937544165,1.0,0.01737893818646241,0.0844181221926875,1.0
7.833991699584979,0.09011083004876257,-105572.78309771627,1.0,0.2705267036024961,68535.01984705855,1.0,0.014230227285300878,0.13253942235600008,1.0
7.8334416720836035,0.2559826518259397,-85512.0904209772,1.0,0.35035323730061974,70277.1390538849,1.0,0.007558963891621917,0.34305566773015433,1.0
7.832891644582229,0.35699221936983627,-83013.08285187047,1.0,0.41618230923159394,73263.2047734334,1.0,0.0052845069350425655,0.4737425608320879,1.0
7.832341617080853,0.40574024049061086,-90205.07841350764,1.0,0.4815128742626593,76354.00981695778,1.0,0.004158149551162782,0.5557029244841393,1.0
7.831791589579479,0.2825440135556522,-129964.11334490184,1.0,0.4736643583310557,86607.29520037741,1.0,0.005843254541839649,0.43765890219177717,1.0
7.831241562078103,0.2665420803513187,-124999.61015707132,1.0,0.6111854396105829,57145.81807996942,1.0,0.005242883100865625,0.4765459115368309,1.0
7.830691534576729,0.4362189250174774,-82403.56056663748,1.0,0.7020564544342895,40470.74364065815,1.0,0.0026461496192079492,0.6882510444018308,1.0
7.8301415070753535,0.9991607647036419,-115.5786126542396,1.0,0.711986868780851,40572.802244928025,1.0,0.00048410649960328733,0.9340030790837976,1.0
7.829591479573978,0.7914369738254318,29792.303213361898,1.0,0.6307360883319086,54162.257207281786,1.0,0.0010783733011665575,0.8588743193474366,1.0
7.8290414520726035,0.9697234866939665,-3758.7171434443267,1.0,0.7650041756053352,29604.14839928097,1.0,0.00032163748087565835,0.9556551243157397,1.0
7.8284914245712285,0.7844385230074464,-24244.44373357596,1.0,0.9720949516560703,-3100.2381589333536,1.0,0.0002708812279778039,0.9625209689529831,1.0
7.827941397069853,0.9104918007288267,9471.345967354871,1.0,0.816192573411876,-19584.419726443557,1.0,0.00023481213854548155,0.9674298150594831,1.0
7.8273913695684785,0.61847022688363,36343.37335431534,1.0,0.9907957069295452,-841.672660064943,1.0,0.0008808222978790026,0.8831584287894501,1.0
7.826841342067103,0.7981628973930901,14591.729832944471,1.0,0.793406844345506,14943.482399321292,1.0,0.00048099360746700626,0.9344133176367898,1.0
7.826291314565728,0.866286445928194,-7845.0785787904615,1.0,0.8729649081282402,7449.783275819306,1.0,0.00018945638873668624,0.9736378306150789,1.0
7.8257412870643535,0.8263435015939935,-9316.162506396973,1.0,0.7171733035822138,-15382.987188996964,1.0,0.0006430294782099333,0.9132950184435337,1.0
7.825191259562978,0.6181450688705443,-17038.739643982022,1.0,0.7669701966331557,-10127.859350298575,1.0,0.001205175884126608,0.843637583825835,1.0
7.8246412320616034,0.31583536654803024,-28654.66769872524,1.0,0.872159753031561,4592.953635437145,1.0,0.0036471377325340004,0.5973891888267614,1.0
7.8240912045602276,0.21427792317548752,-33278.360625791225,1.0,0.7452304899681526,8696.037201710595,1.0,0.005804654385647812,0.4400614385170295,1.0
7.823541177058853,0.210165256371114,-24220.78670599081,1.0,0.6887588657468563,7732.155753238022,1.0,0.006088655482901273,0.4226864460404922,1.0
7.822991149557477,0.3161039896018671,-13387.116238308243,1.0,0.5064089678063306,8868.342330871536,1.0,0.00506948247251926,0.4884027037385019,1.0
7.8224411220561025,0.5923012988449631,-5705.298205254001,1.0,0.30981103748413297,10827.630658641614,1.0,0.004627273919302066,0.5199826580857869,1.0
7.821891094554727,0.8692164272925248,-1473.6778444112358,1.0,0.18928245582747477,11766.626948497084,1.0,0.006182147822065165,0.4171170355851149,1.0
7.821341067053352,0.9794401766376796,178.59532424911194,1.0,0.1533206725950629,9913.496109352543,1.0,0.00722275632256697,0.35983693581442,1.0
7.8207910395519775,0.6960727519650183,2131.8562657722714,1.0,0.13113246723687044,8254.53190817464,1.0,0.00864231233935997,0.29409213097266057,1.0
7.820241012050602,0.4516224127192193,4236.774328972782,1.0,0.09716865365113285,9354.636409111714,1.0,0.011793795703447407,0.18771900595450433,1.0
7.8196909845492275,0.3428640486487401,5682.1246141104075,1.0,0.06812581073575845,10951.33636144666,1.0,0.014999381089042862,0.11872631176153073,1.0
